duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,serror_rate,srv_serror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
40.649998,1.0,10.0,0.0,0.0,0.0,0.0,0.00124989,0.0,0.023716321,0.0028471982,0.0,0.0,0.0036501582,0.0,0.012140476,0.0,0.004836432,0.0,0.0,0.0016869077,10.668404,0.00010427463,0.0025759358,1.1631832,0.99731266,0.0,7.190414,0.25270215,0.01753594,1.1079051,0.06906077,0.0,0.0,0.0,1.0200263
11.784606,1.0,10.0,8.0,0.0,0.0,0.0,0.00082117715,0.0,0.0,0.0012682627,0.0,0.0,0.001969806,0.0,0.0149164535,0.0,0.0028790173,0.0,0.00011400244,0.0028226653,5.4774547,0.00358403,0.0025017902,0.00031158671,0.0,0.34776744,169.84889,0.055743612,0.003135121,1.138709,0.0033217368,0.001710706,0.0,0.74123424,0.0044410666
29.760508,2.0,10.0,8.0,0.0,774.8243,0.0018177504,0.002404649,0.0,0.0,0.0,1.971235,0.0,0.0035099734,0.86246806,0.0,0.0,0.0022330442,0.0,0.0008715143,0.0,2.4508967,0.004804733,0.39172524,0.0012901329,0.99866295,0.0015633343,249.91216,0.98719716,0.013003014,0.94061255,0.06406355,0.0,0.0,0.3544124,0.004247961
16.703203,2.0,5.0,3.0,0.0,1006.2761,0.0,0.0029399795,0.0,0.0,6.974071e-05,4.633734,0.0,0.0020643654,0.0,0.0,0.0,0.0017376624,0.0,0.0,0.0018814832,1.1527952,1.3184896,0.000685374,1.1558826,0.9949793,0.0,199.73792,0.9934389,0.0011475901,0.03181219,0.0052355523,0.0,6.960078e-05,0.0031463879,0.0076512606
57.078438,1.0,5.0,8.0,0.0,9278.612,0.0005665517,0.0023583784,0.0,0.042656478,0.0007375371,4.8492045,0.0,0.0032799,4.215793,0.0066044386,0.0,0.004898422,0.0,0.0,0.005169372,25.683332,0.0038711347,0.0014272167,0.010709407,0.99667126,0.0,246.50877,0.9925158,0.8694954,0.0,0.23427106,0.0,0.0,0.0,0.766644
54.511227,1.0,5.0,8.0,0.0,19398.871,0.000339607,0.0010756949,0.0010524649,0.0,0.0014065849,3.2078419,0.0,0.0013142527,0.0,0.0,0.0,0.00042949212,0.0,0.0,0.005443687,406.38617,0.0038380655,0.0017214487,0.0015268764,0.030419808,0.004388292,249.31139,0.97797817,0.0027673785,0.0068476065,0.002834018,0.0,0.0,0.07357672,0.0
2.4696786,1.0,8.0,3.0,0.0,1360.4476,0.00059333874,0.00097067095,0.0,0.046711918,0.0021459344,2.9452164,0.0,0.0031850901,0.0,0.0,0.0,0.0010333655,0.0,0.0,0.004322428,6.474955,0.0,0.0032316416,0.0016605911,0.99521047,0.0004898865,216.68494,0.87447286,0.8700731,0.5009837,0.0023001556,0.00043565867,0.0040644556,0.006926758,0.006910445
69.91769,1.0,25.0,8.0,0.0,8861.697,0.0017664251,0.0028408908,0.0,0.0,0.00038091396,2.960153,0.0,0.0022160623,0.0,0.0,0.0,0.002548934,0.0011915952,0.0,0.0012040094,5.85468,0.004449464,0.0027975442,0.0037169757,1.0042337,0.0012250562,159.74559,0.2214935,0.04566262,1.1021764,0.031342447,0.0010155516,0.0,0.0,0.62198603
30.711723,1.0,4.0,8.0,0.0,2468.0938,0.0027463094,0.001216226,0.0010494004,0.09882299,0.002080633,0.0,0.0,0.00232311,0.0,0.0,0.00092942384,0.0012715375,0.0,0.002580074,0.0029971884,22.840445,0.004746033,0.005040561,0.004182007,0.9967439,0.0038418134,143.00249,0.19832449,0.0,0.024021368,0.026320932,0.0,0.0,0.0,0.0
38.50214,1.0,10.0,8.0,0.0,3542.4111,0.0019204933,0.0035727182,0.0,0.09685185,0.0,4.355788,0.0,0.0,0.5061498,0.0,0.0,0.0,0.0,0.0,0.0047572525,4.622407,0.0009165673,0.0025810583,1.0319709,0.51901513,0.0,0.0,0.2614364,0.027754126,1.0841185,0.001824205,0.0,0.0,0.001186729,0.3087925
10.893799,1.0,4.0,8.0,0.0,0.0,0.00012303852,0.0010293617,0.0,0.0035209954,0.0,0.0,0.0,0.0018631616,0.0,0.0046453914,0.0,0.0021965709,0.0,0.0,0.0024216608,7.2575703,0.0020282925,0.16373208,1.0519074,0.24554692,0.0012939973,254.31888,0.54065925,0.50127256,1.0384523,0.024349736,0.0,0.0,0.0,0.0
40.173344,0.0,9.0,8.0,0.0,32366.36,0.0015489166,0.0025999881,0.0011075233,0.0,0.001735766,0.0,0.0,0.003768287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.214905,0.0014790519,0.0054420256,1.2224033,0.99399006,0.0,20.076645,0.9861338,0.09372241,0.02803458,0.00475579,0.0,0.0,0.0,1.0524603
32.388638,2.0,15.0,4.0,1785.2526,8241.634,0.001937737,0.0032204753,0.0,0.09059363,0.0017262181,0.0,0.0022401572,0.0032914432,1.113839,0.0,0.0007317253,0.0033945502,0.0,0.0,0.0028363785,21.048521,0.0019903327,0.005226172,0.0,0.37061536,0.002383169,36.287136,0.0,0.042296365,1.1173499,0.023649689,0.001771022,0.0,0.0,0.0
46.713078,1.0,18.0,0.0,0.0,2039.9315,0.0026001278,0.0,0.00091743947,0.067619585,0.0021322952,2.38923,0.0,0.0040599043,1.6892917,0.0,0.0,0.0023850922,0.0016972902,0.0,0.0036777942,16.44609,0.0030303027,0.005096405,0.0038607416,1.0020597,0.004122164,25.467278,0.978204,0.020904245,0.14744431,0.05676508,0.0,0.0,1.0472568,0.0100049535
73.23969,2.0,13.0,8.0,0.0,340.74542,0.002022727,0.0,0.0,0.10040455,0.0,0.37757307,0.0,0.0033425768,0.0,0.0,0.0,0.0057695047,0.0011636139,0.0,0.0017333379,3.5564437,0.0026342315,0.0059516425,0.007710229,0.99899286,0.0,245.31825,0.9825146,0.005188531,0.042069886,0.0020758212,0.0,0.42982042,0.0,0.934734
59.30809,1.0,20.0,8.0,0.0,0.0,0.00055561034,0.0025266483,0.00016251624,0.005108545,0.0,1.6961988,0.0,0.0029269806,0.0,0.0,0.0,0.0023472852,0.0,0.0,0.0060999882,24.073019,1.3907336,0.0041993554,0.0010327921,0.0,0.0,78.57311,0.97540164,0.009645137,0.0,0.57506746,0.0013229587,0.00012867786,0.78978246,0.009525787
0.0,1.0,8.0,8.0,0.0,1935.5255,0.0027520854,0.0017203225,0.0010246657,0.041647904,0.0018297785,2.6071272,0.0,0.0026673495,0.0,0.0,0.0,0.0048799813,0.0,0.0,0.0013958908,50.678864,0.003922818,0.0,1.0426421,0.01512861,0.0,0.0,0.036584735,0.0,1.0303763,0.0039860765,0.0,0.0,0.0,0.0
0.0,1.0,10.0,8.0,1025.063,0.0,0.0012994662,0.0028068568,0.0,0.05205571,0.0037189212,1.3324032,0.0,0.004381598,0.0,0.0,0.0,0.004814199,0.0,0.0,0.0053440062,8.589293,0.0024784717,0.0004412568,0.005029732,0.0,0.0,0.0,0.9759633,0.020056129,0.1488197,0.0,0.0,2.0979754e-05,0.008746099,0.97255766
48.672356,0.0,10.0,8.0,14665.543,1321.863,0.00058710057,0.0014119113,0.002569804,0.069647476,0.0029945173,0.30372533,0.0,0.003509774,0.0,0.0,0.0,0.0024338986,0.0,0.0,0.0,3.7341228,0.003924751,0.0,1.2452016,0.9949516,0.0,171.21504,0.9818638,0.0,1.0991566,0.00444739,0.0,0.001165143,0.0,0.0072016655
61.61485,1.0,4.0,8.0,0.0,1131.3135,0.0029580619,0.0015352939,0.0,0.072422974,0.0006024648,1.1975785,0.0,0.0034360485,0.0,0.0,0.0,0.0038856973,0.0021219212,0.0,0.0016486216,4.95453,0.0009907353,0.0054868935,0.0,0.2358006,0.005507678,251.77032,0.0,0.004843917,1.0662411,0.017768083,0.0,0.0,0.0,0.00062758144
41.98826,2.0,25.0,8.0,0.0,3760.986,0.0012962027,0.0,0.0,0.0,0.0023905234,1.7247374,0.0,0.003307055,0.0,0.0,0.0,0.0033976387,0.0,0.00012600081,0.004643277,17.098364,1.4079448,0.004354321,0.008715812,0.99606806,0.0012387009,252.38083,0.9930174,0.0002554713,1.0803933,0.05201711,0.0,0.0,0.0,0.0
28.178976,1.0,18.0,8.0,6488.501,0.0,0.0,0.0011231224,0.00069263874,0.040971965,0.0,3.9705637,0.0,0.0008338626,0.0,0.0,0.0,0.0053877365,0.0,0.0,0.0042955205,11.542111,0.0036072186,0.0027337472,1.0100958,0.99796516,0.0016777939,248.20161,0.9787466,0.00042795247,0.019346721,0.0418239,0.0007186128,0.10762024,0.0,0.00031058656
0.0,0.0,23.0,8.0,0.0,2626.2559,0.0023110406,0.0007533792,0.0,0.0,0.0,2.5196764,0.00026091925,0.0,0.0,0.0,0.001369353,0.0028520015,0.0,0.0,0.0021660177,26.780977,0.0035465409,0.0004439706,0.0014047989,0.99684083,0.0,0.0,0.0,0.036966387,0.74729156,0.028024366,0.0,0.0,0.23064801,0.0
3.2625597,2.0,4.0,8.0,0.0,0.0,0.001183624,0.0030405214,0.0,0.020260576,0.0,4.466736,0.0,0.0,0.0,0.0,0.00012843178,0.0024009508,0.0,0.0,0.004040227,5.0804367,0.0044425605,0.004211632,0.0043702126,0.09134832,0.0,248.94289,0.99026275,0.0068661063,0.25578487,0.2864549,0.0049914755,0.0,0.0,0.009175851
39.2977,1.0,4.0,8.0,0.0,13296.282,0.0023478626,0.0025541396,0.0003480906,0.0,0.0,3.1400497,0.0,0.0024523851,0.0,0.0,0.0,1.443501,0.0,0.0,0.00075090583,6.379328,0.0038347295,0.0050006513,0.006724853,0.99614775,0.0,110.78367,0.09918247,0.011467781,0.040520255,0.093227185,0.0028045177,0.0,0.0009979834,0.71204114
0.0,1.0,18.0,1.0,9750.131,1682.7542,0.0020037435,0.0025827298,0.0018070942,0.061084244,0.0,3.5851798,0.0,0.00140382,0.0,0.0,0.0,0.0028085979,0.0,0.0,0.003885772,6.094657,0.6238851,0.0011246761,0.009720122,0.9936085,0.0011706395,250.88383,0.0,0.014822639,0.891526,0.44087648,0.0,0.0021438817,0.0,0.00972544
66.67952,1.0,5.0,8.0,0.0,0.0,0.0023641938,0.0010523011,0.0008161542,0.07347158,0.0018548327,1.8906888,0.0,0.004028736,0.0,0.0,0.0,0.0033338394,0.0,0.0,0.006359466,20.460249,0.004883571,0.0044423533,0.005279924,0.2979238,0.0026174865,222.88074,0.456697,0.8686318,0.9203879,0.0060491515,0.0008531232,0.0,0.0,0.7634966
47.974266,2.0,10.0,8.0,0.0,12754.16,0.0035027377,0.0021077835,0.0014222038,0.06082117,0.0,0.0,0.0,0.0028911338,0.0,0.0,0.0,0.0058408747,0.0,0.0,0.006620266,7.663195,0.0031063033,0.0039851493,0.89524764,0.3319711,0.001958503,247.47527,0.0,0.0061792824,0.11881792,0.22162992,0.0,0.0010413848,0.0,0.0
40.855667,1.0,7.0,8.0,0.0,3115.587,0.0025371946,0.0024135315,0.0,0.0046584466,0.0016040881,0.6745952,0.0,0.0007719092,0.0,0.0,0.0,0.0,0.0,0.0,0.0062076994,3.4690094,0.006258229,0.0,0.008748955,0.60505193,0.00090281584,257.4366,0.977211,0.09608123,0.0146082565,0.0033918049,0.0,0.0,0.0,0.16993555
40.262394,1.0,10.0,8.0,0.0,0.0,0.0033440306,0.0022705814,0.0011733116,0.11299109,0.0006427398,0.0,0.0,0.0021806757,2.148147,0.0,0.0,0.0023417806,0.0,5.6940313e-05,0.0054071476,4.542899,0.0018082054,0.0042520887,0.007891147,0.0,0.0,160.39708,0.9906495,0.0,0.114038885,0.024170777,0.0,0.6644246,0.84243685,0.008971812
5.7200646,1.0,9.0,3.0,0.0,7670.339,0.0010814465,0.00201395,0.0,0.0617912,0.0009843747,2.0469742,0.0,0.0,0.0,0.0,1.9590769e-05,0.0,0.0,0.0,0.002871241,155.1299,0.0040661707,0.0012780173,0.0054009557,0.9969978,0.0,258.3781,0.47129282,0.0270185,0.6050691,0.0028939988,0.0,0.0,0.0,0.5835832
26.80165,1.0,10.0,8.0,0.0,3179.9333,0.0023174041,0.0032426703,0.0,0.08555161,0.0018411994,1.7227751,0.0,0.0006723554,0.0,0.0,0.0,0.0035726263,0.0010451557,0.0,0.0043717916,24.305101,0.003028247,0.0013980967,0.006555386,1.0024158,0.002102931,249.13312,0.4572626,0.0,0.016074741,0.039668597,0.0,0.0,0.0,0.87830234
30.151201,1.0,8.0,8.0,17069.873,0.0,0.00022028778,0.0,0.0,0.05921722,0.0018162675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045145713,3.3511624,0.0032837254,0.0053239525,0.004742862,0.99391866,0.0,251.84264,0.0,0.038304713,0.031017708,0.05011384,0.0,0.00081051496,0.92784584,1.167898
56.381916,1.0,9.0,8.0,0.0,1302.1956,0.0015048243,0.0035807244,0.0016923175,0.03378926,0.0,0.0,0.0,0.0041408376,0.0,0.0,0.0,0.0013473426,0.0,1.2133242e-05,0.0,15.334333,0.0032009862,0.0001060374,1.1787654,1.002516,0.0,246.77637,0.99006206,0.004810855,0.09660296,0.03276694,0.0076074605,0.0,0.0048106816,0.003685836
50.267136,1.0,2.0,8.0,0.0,0.0,0.002778966,0.0018732313,0.0,0.018352192,0.0023202102,1.3771956,0.0,0.0021092577,0.0,0.015323627,0.0,0.0029583345,0.0,0.0,0.0035606758,24.358583,0.0022894018,0.0047237887,0.00058482954,0.010460788,0.0,155.80266,0.121847056,0.9889556,1.1013895,0.004462259,9.780014e-06,0.0,0.015098962,0.007395987
63.31215,1.0,10.0,6.0,1509.8635,2337.5554,0.0018746399,0.0020674886,0.0,0.046500854,0.0,0.6648932,0.0,0.0023523304,0.0,0.0,0.0,0.0,0.00037044683,0.0003473441,0.0026909881,5.353718,0.006135919,1.3779255,0.0073145083,0.9997058,0.0013533116,57.50045,0.97900873,0.022247482,0.03182557,0.0,0.0015525932,0.0,0.0,0.17936453
5.715671,1.0,13.0,1.0,13233.742,0.0,0.0,0.0025545382,0.0,0.06141671,0.00071282056,1.8067708,0.000218267,0.004495255,0.0,0.0,0.0,0.0027674115,0.0,0.0,0.005477936,313.4073,0.0055449507,0.0029233615,0.99272436,0.9956414,0.0067800432,0.0,0.0,0.0042745713,1.4017952e-06,0.025292005,0.0028915175,0.00035310927,0.0,0.003085415
0.0,2.0,10.0,8.0,15215.773,1541.1444,0.0027225772,0.0023164065,0.0,0.0,0.0022560805,1.5314018,0.0,0.0029413505,0.0,0.0,0.0,0.0035862934,0.00025542112,0.0,0.0,24.972086,0.00058047497,0.0017797769,0.010362082,0.16704717,0.0,88.74319,0.0,0.0032628085,0.0,0.028869962,0.0,0.0,0.0,1.0426366
47.924706,1.0,10.0,4.0,0.0,18793.068,0.0025821053,0.0037849029,0.0,0.0,6.621429e-05,0.0,0.0,0.0038793192,0.0,0.0,0.0,0.0029892512,0.0,0.0,0.0033612105,7.400593,0.0018290337,0.0006516865,0.0049090385,1.000771,0.00040494703,0.0,0.40039262,0.0013335957,1.0123203,0.07313373,0.003381573,0.0002174578,0.0037408927,0.90702575
67.69627,0.0,1.0,1.0,0.0,3351.8213,0.0026562926,0.0004762385,0.00024019167,0.086598694,0.0,3.3170183,0.0,0.0037586584,0.0,0.010778775,0.0,0.00088249036,0.0,0.0,0.003796322,0.21350442,0.003893369,0.0055701863,0.007394146,0.9958972,0.0,0.0,0.98264176,0.0034239201,0.028005937,0.038795,0.34275243,0.0,0.0,0.76342225
44.488262,1.0,18.0,4.0,0.0,6708.126,0.0,0.0015724637,0.0,0.030184798,0.0,0.0,0.0,0.0023648147,0.0,0.0,0.0,0.0,0.0,0.0,0.0021998044,1.0771439,0.0,0.005616077,0.007164099,0.0,0.0146431085,254.62332,0.85688967,0.3473334,0.03188718,0.03966421,0.0,0.0,0.0,0.0
0.0,2.0,4.0,8.0,12683.788,4534.078,0.0025084354,0.0,0.0,0.054306958,5.262699e-06,0.028255504,0.0,0.00062125234,0.0,0.0,0.0,0.005389427,0.0,0.0,0.0028209006,11.131982,0.0008819449,0.003983671,0.0038546536,1.0033076,0.0,246.90381,0.8788894,0.03590597,0.027231062,0.004484459,9.173141e-05,0.0010874041,0.683445,0.09769332
0.0,1.0,10.0,8.0,0.0,892.07886,0.0031431639,0.0032019904,0.0,0.05128466,0.0,0.71782374,0.0,0.001243559,0.0,0.0,0.0,0.0045459415,0.0,0.0,0.0,25.393974,0.0039151646,0.0,0.00652163,0.2231726,0.0,189.79979,0.4326911,1.18344,0.015482902,0.11190839,0.0,0.0,0.0,0.0038704444
51.68325,1.0,18.0,8.0,0.0,12031.167,0.003161946,0.0021147146,0.0020416118,0.0,0.00058796315,0.0,0.0,0.004262869,0.0,0.0,0.0,0.0031113192,0.0,0.0,0.0049849157,8.31118,0.006044711,0.003648949,0.0010534399,0.9931861,0.042103343,247.9842,0.0,0.04589491,0.117871456,0.0134830875,0.0,0.0014113504,1.1375239,0.00596991
27.115133,1.0,0.0,3.0,0.0,3672.6821,0.0025580516,0.003147325,0.0,0.0,0.0,2.421845,0.0,0.0006687394,0.0,0.0,0.0,0.0,0.0,0.00023995491,0.005694996,15.576116,0.00432949,0.003361156,0.008371401,0.992886,0.0009632699,0.05421592,0.35594338,0.0037915404,0.029649494,0.0,0.0,0.0036044568,0.0,4.9679675e-05
0.0,1.0,18.0,1.0,0.0,0.0,0.0024169409,0.0010653529,0.0,0.031927217,0.0016505778,1.7183442,0.0,0.0016998308,0.0,0.0,0.0,0.004956307,0.00017748756,0.0,0.003025928,6.9821696,0.003427135,1.111666,0.00073444564,0.032913167,0.00029999725,254.15718,0.0,0.024364796,0.809385,0.0031276005,0.0030814013,0.0,0.0,0.0065725073
26.291845,1.0,9.0,8.0,0.0,1028.9423,0.00076981256,0.0034919793,0.0,0.0,0.0,4.072984,0.0,0.00038554333,0.0,0.01815386,0.0,0.004800593,0.0,0.0,0.0006159485,1.3029176,0.0032934994,0.003178379,0.0077765794,0.39511314,0.0,253.5908,0.2892629,0.017452503,0.008289751,0.17782828,0.4217421,0.0,0.0,1.1451241
43.518284,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0003992671,0.06506772,0.0,3.617319,0.0,0.0,1.0441191,0.0,0.0,0.0,0.00038630582,0.0,0.0,10.944144,0.0036864157,0.73939705,1.1485249,0.0,0.0,247.64662,0.9875449,0.7957725,1.0772566,0.0018610316,0.0,9.671927e-05,0.0,0.0076349876
25.698307,1.0,13.0,8.0,0.0,1256.3627,0.001583548,0.0016459648,0.0029130601,0.013026891,0.0,0.0,0.0,0.0032504315,0.0,0.0,0.0,0.004165275,0.0,0.0,0.0026925295,22.030342,0.0037009248,0.0,1.149954,0.99699074,0.0054206713,244.10416,0.9828168,0.088392384,0.019092534,0.029524244,0.000117982425,0.0,0.75340104,0.0
53.208603,2.0,13.0,8.0,0.0,0.0,0.0019727645,0.002165873,0.00079302257,0.05951269,0.0,0.37149906,0.0,0.00035362178,0.0,0.0,0.0,0.0048318016,0.0,0.0,0.0034137552,16.134861,0.0027121447,0.004597643,0.0016239128,1.0025198,0.0,252.125,0.0,0.86050767,1.0179534,0.024380585,0.0,0.0,0.0,0.0035576306
37.726353,2.0,15.0,8.0,0.0,0.0,0.0022159507,0.0014509336,0.00072502694,0.0706601,0.0025351997,4.5785875,0.0,0.002460176,0.17044586,0.0,0.0,0.002696941,0.0010950651,0.0,0.0,0.0,0.0041868784,0.0023706185,0.12650107,0.0,0.0,0.4896094,0.99553674,0.009032209,0.034332067,0.030089581,0.0028573738,0.0,0.0,0.0062301373
48.062546,0.0,1.0,8.0,0.0,930.2913,0.0033421488,0.0025955804,0.0010615543,0.043527152,0.0,2.3520472,0.0,0.0,0.09739953,0.0,0.0,0.003053132,0.00092182675,0.0012411011,0.001771174,13.444192,0.002486358,0.0053470004,0.86310846,0.30383855,0.0003041504,252.29407,0.0,0.0,0.20748974,0.02499991,0.00027942017,0.0,0.0,0.00360677
40.22451,2.0,14.0,6.0,14369.873,1068.6897,0.00068685,0.0017589936,0.00022933514,0.009654004,0.0,1.6477109,0.0,0.0,0.0,0.0035120093,0.0,0.00020371546,0.0,0.0,0.0025579066,6.9781685,0.00085455884,0.0,1.1656615,0.0,0.0,246.76184,0.02061477,0.0,1.0872123,0.014717676,0.00040256875,0.0013015827,0.8807631,0.0061640805
40.342304,1.0,20.0,8.0,0.0,15408.582,0.0017202416,0.0016411503,0.0,0.05265666,0.0017121028,0.0,0.0,0.003982612,0.0,0.0,0.0,0.0019412712,0.0,0.0,0.0032465293,7.1354685,0.0020289754,0.0041656783,1.2683371,1.0016456,0.0,0.0,0.9954013,0.002541259,0.02472808,0.0040528034,0.0,0.0,0.0007845346,0.0
0.0,1.0,5.0,1.0,0.0,8494.384,0.0007788541,0.002869655,0.0005330338,0.033856846,0.0,2.9077582,0.0,0.0011154395,0.0,0.006441871,0.0,0.0015246079,0.0,0.0,0.0,10.854361,0.612995,0.0015504573,0.0012493707,0.008152225,0.9726343,149.26741,0.6639067,0.00036573687,1.0372632,0.066500954,0.0026111254,0.00037565685,0.0,0.0030045551
53.04601,0.0,4.0,1.0,0.0,0.0,0.0,0.002638842,0.0,0.006663219,0.0007685955,4.3779316,0.0,0.0045027817,0.0,0.0050767,0.0,0.0056553716,0.00046708333,0.0,0.0053319354,2.3217752,0.0046977918,0.6862704,0.0,0.0,0.48968512,247.86969,0.39168048,0.02260682,0.019422375,0.061544053,0.00013782205,0.0006734851,0.0,0.004684728
60.34699,2.0,13.0,8.0,0.0,724.8743,0.0014893056,0.002892597,0.0,0.07743051,0.0,2.5854335,0.0,0.003097577,0.0,0.0,0.0,0.0037317106,0.0,0.000473532,0.0046281638,42.960434,0.0,0.002374189,0.0010535653,0.9948867,0.0,0.0,0.0,0.74187607,0.4908455,0.066559315,0.0,0.0039233044,0.0,0.0020132407
0.0,2.0,25.0,8.0,9093.899,0.0,0.0,0.0028481844,0.0,0.08734491,0.00092860963,2.4397125,0.0,0.003303364,0.0,0.0,0.0,0.0034085682,0.0,0.0,0.003843247,16.612524,0.6166236,0.0023457129,1.1150702,0.27862075,0.0027685296,251.8154,0.31349844,0.0,1.1551718,0.033783127,0.0,0.0,0.0,0.9743892
0.0,2.0,10.0,8.0,8972.465,2429.2031,0.0016950334,0.002002308,0.0,0.0,0.0013721162,0.90789944,0.0012435579,0.0040884707,0.33071658,0.0,0.0,0.00079281395,0.0,0.0,0.0021717737,3.2043874,0.0,0.0,0.0104924785,1.0002376,0.0,248.09297,0.989132,0.0,0.031436767,0.23937897,0.0,0.0,0.0,0.15860257
6.0036592,2.0,10.0,8.0,0.0,0.0,0.0030499047,0.0031616888,0.0,0.036888048,0.0,3.9875832,0.0,0.004086905,0.0,0.01078865,0.0,0.00012810742,0.00071387173,0.0008255879,0.004249253,21.12183,0.0027749902,0.003530449,0.0026444697,0.021742847,0.0,0.0,0.064907305,0.0035287077,0.029183323,0.033377297,0.0024040937,0.0,0.0,0.0042660553
